1	0.00016633399866932801
2	0.00016633399866932801
3	0.00016633399866932801
4	0.00016633399866932801
5	0.00016633399866932801
6	0.00016633399866932801
7	0.00016633399866932801
8	0.00016633399866932801
9	0.00016633399866932801
10	0.00016633399866932801
11	0.00016633399866932801
12	0.00016633399866932801
13	0.00016633399866932801
14	0.00016633399866932801
15	0.00016633399866932801
16	0.00016633399866932801
17	0.00016633399866932801
18	0.00016633399866932801
19	0.00016633399866932801
20	0.00016633399866932801
21	0.00016633399866932801
22	0.00016633399866932801
23	0.00016633399866932801
24	0.00016633399866932801
25	0.00016633399866932801
26	0.00016633399866932801
27	0.00016633399866932801
28	0.00016633399866932801
29	0.00016633399866932801
30	0.00016633399866932801
31	0.00016633399866932801
32	0.00016633399866932801
33	0.00016633399866932801
34	0.00016633399866932801
35	0.00016633399866932801
36	0.00016633399866932801
37	0.00016633399866932801
38	0.00016633399866932801
39	0.00016633399866932801
40	0.00016633399866932801
41	0.00016633399866932801
42	0.00016633399866932801
43	0.00016633399866932801
44	0.00016633399866932801
45	0.00016633399866932801
46	0.00016633399866932801
47	0.00016633399866932801
48	0.00016633399866932801
49	0.00016633399866932801
50	0.00016633399866932801
51	0.00016633399866932801
52	0.00016633399866932801
53	0.00016633399866932801
54	0.00016633399866932801
55	0.00016633399866932801
56	0.00016633399866932801
57	0.00016633399866932801
58	0.00016633399866932801
59	0.00016633399866932801
60	0.00016633399866932801
61	0.00016633399866932801
62	0.00016633399866932801
63	0.00016633399866932801
64	0.00016633399866932801
65	0.00016633399866932801
66	0.00016633399866932801
67	0.00016633399866932801
68	0.00016633399866932801
69	0.00016633399866932801
70	0.00016633399866932801
71	0.00016633399866932801
72	0.00016633399866932801
73	0.00016633399866932801
74	0.00016633399866932801
75	0.00016633399866932801
76	0.00016633399866932801
77	0.00016633399866932801
78	0.00016633399866932801
79	0.00016633399866932801
80	0.00016633399866932801
81	0.00016633399866932801
82	0.00016633399866932801
83	0.00016633399866932801
84	0.00016633399866932801
85	0.00016633399866932801
86	0.00016633399866932801
87	0.00016633399866932801
88	0.00016633399866932801
89	0.00016633399866932801
90	0.00016633399866932801
91	0.00016633399866932801
92	0.00016633399866932801
93	0.00016633399866932801
94	0.00016633399866932801
95	0.00016633399866932801
96	0.00016633399866932801
97	0.00016633399866932801
98	0.00016633399866932801
99	0.00016633399866932801
100	0.00016633399866932801
101	0.00016633399866932801
102	0.00016633399866932801
103	0.00016633399866932801
104	0.00016633399866932801
105	0.00016633399866932801
106	0.00016633399866932801
107	0.00016633399866932801
108	0.00016633399866932801
109	0.00016633399866932801
110	0.00016633399866932801
111	0.00016633399866932801
112	0.00016633399866932801
113	0.00016633399866932801
